type,address,timestamp,problem_type_abdul,note,state,latitude,longitude,province,district,cluster_label
ถนน,MGJW+6WM แขวงช่องนนทรี เขตยานนาวา กรุงเทพมหานคร 10120 ประเทศไทย,2023-05-17,"['ถนน', 'ความปลอดภัย']",เขตยานนาวา ส่งต่อไปยัง สำนักการโยธา กทม.,ส่งต่อ(ใหม่),100.54736,13.68066,กรุงเทพมหานคร,เขตยานนาวา,2
ถนน,174/2 แจ้งวัฒนะ แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210 ประเทศไทย,2023-05-17,"['ถนน', 'ท่อระบายน้ำ', 'ความปลอดภัย']",ฝ่ายโยธา สำนักงานเขตหลักสี่ ขอบคุณท่านที่ช่วยแจ้งปัญหาให้ทราบ และจะได้จัดส่งเจ้าหน้าที่เพื่อตรวจสอบและแก้ไขปัญหาต่อไป,กำลังดำเนินการ,100.5787,13.89114,กรุงเทพมหานคร,เขตหลักสี่,1
ถนน,409/195 หมู่ 4 ซอยแจ้งวัฒนะ 6 ถนนแจ้งวัฒนะ แขวงตลาดบางเขน เขตหลักสี่ กรุงเทพมหานคร 10210 แขวงตลาดบางเขน เขตหลักสี่ กรุงเทพมหานคร 10210 ประเทศไทย,2023-05-17,"['ถนน', 'จราจร']",สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.) เชิญร่วมไปยัง กลุ่มงานสัญญาณไฟจราจร สวจ.สจส.,ส่งต่อ(ใหม่),100.58053,13.88452,กรุงเทพมหานคร,เขตหลักสี่,1
ถนน,QH7H+XF2 แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,2023-05-17,['ถนน'],อยู่ระหว่างส่งเจ้าหน้าที่เทศกิจตรวจสอบดำเนินการตามอำนาจหน้าที่,กำลังดำเนินการ,100.57877,13.76499,กรุงเทพมหานคร,เขตห้วยขวาง,4
ถนน,580/559 ถนน อโศก - ดินแดง แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย,2023-05-17,"['ถนน', 'ท่อระบายน้ำ']",เขตดินแดง เชิญร่วมไปยัง ฝ่ายโยธา เขตดินแดง,กำลังดำเนินการ,100.5625,13.76116,กรุงเทพมหานคร,เขตดินแดง,0
ถนน,591 ถ. บำรุงเมือง แขวง คลองมหานาค เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100 ประเทศไทย,2023-05-17,"['ถนน', 'PM2.5']",สำนักการโยธา กทม. เชิญร่วมไปยัง ศูนย์ก่อสร้างและบูรณะถนน 3 ส่วนก่อสร้างและบูรณะ 2 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.),ส่งต่อ(ใหม่),100.51318,13.75036,กรุงเทพมหานคร,เขตป้อมปราบศัตรูพ่าย,0
ทางเท้า,904 ถนนเทอดไท แขวงตลาดพลู เขตธนบุรี กรุงเทพมหานคร 10600 ประเทศไทย,2023-05-17,"['กีดขวาง', 'ทางเท้า', 'ความปลอดภัย', 'ถนน']","วันพุธที่ 17 พฤษภาคม 2566
เจ้าหน้าที่เทศกิจ ชุดสายตรวจ 255 ตรวจสอบเหตุร้องทุกข์กรณีรถยนต์จอดบนทางเท้า บริเวณถนนรัชดาภิเษก ขอรายงานผลการดำเนินงานดังนี้
1. ขณะตรวจสอบไม่พบผู้ฝ่าฝืนกระทำความผิด
2. จนท.จะดำเนินการกวกขันต่อเนื่องต่อไป",เสร็จสิ้น,100.47659,13.72019,กรุงเทพมหานคร,เขตธนบุรี,0
ถนน,904 ถนนเทอดไท แขวงตลาดพลู เขตธนบุรี กรุงเทพมหานคร 10600 ประเทศไทย,2023-05-17,"['กีดขวาง', 'ทางเท้า', 'ความปลอดภัย', 'ถนน']","วันพุธที่ 17 พฤษภาคม 2566
เจ้าหน้าที่เทศกิจ ชุดสายตรวจ 255 ตรวจสอบเหตุร้องทุกข์กรณีรถยนต์จอดบนทางเท้า บริเวณถนนรัชดาภิเษก ขอรายงานผลการดำเนินงานดังนี้
1. ขณะตรวจสอบไม่พบผู้ฝ่าฝืนกระทำความผิด
2. จนท.จะดำเนินการกวกขันต่อเนื่องต่อไป",เสร็จสิ้น,100.47659,13.72019,กรุงเทพมหานคร,เขตธนบุรี,0
ถนน,6 3702 แขวงประเวศ เขต ประเวศ กรุงเทพมหานคร 10240 ประเทศไทย,2023-05-17,"['ความสะอาด', 'ถนน']",ขอบพระคุณสำหรับข้อมูล สำนักงานเขตประเวศได้ประสานหน่วยงานที่เกี่ยวข้องเร่งดำเนินการตรวจสอบและแก้ไขแล้ว ผลเป็นประการใดจะแจ้งให้ทราบต่อไป,กำลังดำเนินการ,100.66016,13.73703,กรุงเทพมหานคร,ประเวศ,2
ทางเท้า,4 พระราม 2 ซ. 49 แขวง ท่าข้าม เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,2023-05-17,['ทางเท้า'],,รอรับเรื่อง,100.449,13.66762,กรุงเทพมหานคร,เขตบางขุนเทียน,3
ถนน,VM5P+4P2 ถนน คู้บอน แขวงบางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย,2023-05-17,"['ถนน', 'แสงสว่าง']",เขตคลองสามวา ส่งต่อไปยัง สำนักการโยธา กทม.,ส่งต่อ(ใหม่),100.68692,13.85778,กรุงเทพมหานคร,เขตคลองสามวา,1
ถนน,48/1106 เอกชัย บางบอนเหนือ เขตบางบอน กรุงเทพมหานคร 10150 ประเทศไทย,2023-05-17,"['ถนน', 'น้ำท่วม']",ฝ่ายโยธาดำเนินการ,กำลังดำเนินการ,100.41106,13.66017,กรุงเทพมหานคร,เขตบางบอน,3
ถนน,22/36 ซ. พรหมวัฒน์ 1 แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,2023-05-17,['ถนน'],,รอรับเรื่อง,100.43919,13.66741,กรุงเทพมหานคร,เขตบางขุนเทียน,3
ถนน,"กรุงเกษม จุดเกิดเหตุ:  (สถานที่สำคัญ / จุดสังเกต) : เลยโรงเรียนสายปัญญา ในพระบรมราชินูปถัมภ์ ไป 100 เมตร บริเวณบ้านเลขที่ 1644
เขต: ป้อมปราบศัตรูพ่าย
แขวง : ป้อมปราบ : 1598 ถ. กรุงเกษม แขวงป้อมปราบ เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100 ประเทศไทย",2023-05-17,['ถนน'],ประสานผู้คุมงานของเจ้าของอาคาร ดำเนินการแก้ไข ซ่อมแซมส่วนที่ผู้ร้องได้รับผลกระทบ และย้ายตำแหน่งสุขาชั่วคราวแล้ว,เสร็จสิ้น,100.51557,13.74291,กรุงเทพมหานคร,เขตป้อมปราบศัตรูพ่าย,0
ถนน,145/2 ซอย เพชรบุรี 7 แขวงทุ่งพญาไท เขตราชเทวี กรุงเทพมหานคร 10400 ประเทศไทย,2023-05-17,['ถนน'],อยู่ระหว่างประสานผู้ร้อง,กำลังดำเนินการ,100.52898,13.75647,กรุงเทพมหานคร,เขตราชเทวี,0
ถนน,636 ถ. พระรามที่ 2 Bandmod เขตจอมทอง กรุงเทพมหานคร 10150 ประเทศไทย,2023-05-17,['ถนน'],เขตจอมทอง ส่งต่อไปยัง แขวงทางหลวงธนบุรี กรมทางหลวง,ส่งต่อ(ใหม่),100.46146,13.67608,กรุงเทพมหานคร,เขตจอมทอง,3
ถนน,7111 ซอย พัฒนาการ 33 แขวง สวนหลวง แขวงสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย,2023-05-17,"['ถนน', 'จราจร']",สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.) เชิญร่วมไปยัง กลุ่มงานสัญญาณไฟจราจร สวจ.สจส.,ส่งต่อ(ใหม่),100.64916,13.73299,กรุงเทพมหานคร,แขวงสวนหลวง,2
ถนน,10 ถ. สวนพลู แขวงทุ่งมหาเมฆ เขตสาทร กรุงเทพมหานคร 10120 ประเทศไทย,2023-05-17,"['ต้นไม้', 'ถนน']",ประสานฝ่ายรักษาความสะอาดฯ เพื่อตรวจสอบ/ดำเนินการ,กำลังดำเนินการ,100.53705,13.72242,กรุงเทพมหานคร,เขตสาทร,0
ถนน,35/21 ถ. พญาไท แขวง ถนนพญาไท เขตราชเทวี กรุงเทพมหานคร 10400 ประเทศไทย,2023-05-17,['ถนน'],ดำเนินการตรวจสอบและแก้ไขเรียบร้อย ค่ะ,รอรับเรื่อง,100.53526,13.75917,กรุงเทพมหานคร,เขตราชเทวี,0
ถนน,41 ถนน สารสิน แขวงลุมพินี เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย,2023-05-17,['ถนน'],เขตปทุมวัน ส่งต่อไปยัง สำนักการโยธา กทม.,ส่งต่อ(ใหม่),100.54492,13.73422,กรุงเทพมหานคร,เขตปทุมวัน,0
ถนน,204 ถนน เชื้อเพลิง แขวงช่องนนทรี เขตยานนาวา กรุงเทพมหานคร 10120 ประเทศไทย,2023-05-17,['ถนน'],เขตคลองเตย ส่งต่อไปยัง สำนักงานตำรวจแห่งชาติ (Royal Thai Police),ส่งต่อ(ใหม่),100.55345,13.71817,กรุงเทพมหานคร,เขตยานนาวา,0
ถนน,"เจริญนคร 14 แยก 18 (ซอยวนาวรรณ 2) เจริญนคร จุดเกิดเหตุ:  (สถานที่สำคัญ / จุดสังเกต) : ปากทางเจริญนคร 14 แยก 18 (ซอยวนาวรรณ 2)
เขต: คลองสาน
แขวง : คลองต้นไทร : 16/1 เจริญนคร แขวงคลองต้นไทร เขตคลองสาน กรุงเทพมหานคร 10600 ประเทศไทย",2023-05-17,"['ความปลอดภัย', 'ถนน', 'คลอง']",เขตคลองสาน ส่งต่อไปยัง สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.),ส่งต่อ(ใหม่),100.50229,13.72323,กรุงเทพมหานคร,เขตคลองสาน,0
ทางเท้า,307 ถ. เอกชัย คลองบางบอน เขตบางบอน กรุงเทพมหานคร 10150 ประเทศไทย,2023-05-17,['ทางเท้า'],ขออนุญาตกดเสร็จสิ้นเนื่องจากซ้ำกับเรื่องหมายเลข2023-DQ2BRP,เสร็จสิ้น,100.43743,13.68038,กรุงเทพมหานคร,เขตบางบอน,3
ถนน,41/55 ซอย เลียบคลองสอง 25 แขวงบางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย,2023-05-17,"['ถนน', 'แสงสว่าง', 'คลอง']",เขตคลองสามวา ส่งต่อไปยัง สำนักการโยธา กทม.,ส่งต่อ(ใหม่),100.71852,13.86336,กรุงเทพมหานคร,เขตคลองสามวา,1
ถนน,501/8 ถ. บำรุงเมือง แขวงคลองมหานาค เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100 ประเทศไทย,2023-05-17,"['ถนน', 'คลอง']",สำนักการโยธา กทม. เชิญร่วมไปยัง ศูนย์ก่อสร้างและบูรณะถนน 3 ส่วนก่อสร้างและบูรณะ 2 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.),ส่งต่อ(ใหม่),100.51073,13.75119,กรุงเทพมหานคร,เขตป้อมปราบศัตรูพ่าย,0
ทางเท้า,307 ถ. เอกชัย คลองบางบอน เขตบางบอน กรุงเทพมหานคร 10150 ประเทศไทย,2023-05-17,['ทางเท้า'],ฝ่ายโยธาดำเนินการ,กำลังดำเนินการ,100.43743,13.68044,กรุงเทพมหานคร,เขตบางบอน,3
ถนน,39683 ซอย สุเหร่าคลองหนึ่ง 4 แขวงบางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย,2023-05-17,['ถนน'],รับทราบปัญหา ตรวจสอบจุดบริเวณเรื่องแจ้งดังกล่าวดำเนินการแก้ไขปัญหาต่อไป ผลเป็นประการใดจะแจ้งให้ทราบอีกครั้ง,ศึกษาปัญหา,100.70015,13.84031,กรุงเทพมหานคร,เขตคลองสามวา,1
ทางเท้า,64b ซอย สุขุมวิท 59 แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,2023-05-17,"['ต้นไม้', 'ทางเท้า', 'ความสะอาด', 'คนจรจัด']",,รอรับเรื่อง,100.58118,13.72279,กรุงเทพมหานคร,เขตวัฒนา,2
ถนน,เลขที่ 63/617 ซ. หมู่บ้านเคหะธานี 4 แขวงราษฎร์พัฒนา เขตสะพานสูง กรุงเทพมหานคร 10240 ประเทศไทย,2023-05-17,"['ถนน', 'ความสะอาด']",ฝ่ายรักษาความสะอาดฯ รับเรื่องพร้อมประสานผู้เกี่ยวข้องดำเนินการต่อไป,กำลังดำเนินการ,100.70869,13.78284,กรุงเทพมหานคร,เขตสะพานสูง,5
ถนน,"นราธิวาสราชนครินทร์ 30 แยก 4 นราธิวาสราชนครินทร์ จุดเกิดเหตุ:  (สถานที่สำคัญ / จุดสังเกต) : ภายในซอยแยกดังกล่าว ตรงหน้าโรงเรียนสอนภาษา David Language Institution เลขที่ 479/62 จะพบฝาท่อระบายน้ำที่พึ่งเปลี่ยนใหม่
เขต: ยานนาวา
แขวง : ช่องนนทรี : 66 ซอย นราธิวาสราชนครินทร์ 30 แยก 4 แขวงช่องนนทรี เขตยานนาวา กรุงเทพมหานคร 10120 ประเทศไทย",2023-05-17,"['ร้องเรียน', 'เสนอแนะ', 'เสียงรบกวน', 'ถนน', 'ท่อระบายน้ำ']",,รอรับเรื่อง,100.54541,13.69547,กรุงเทพมหานคร,เขตยานนาวา,2
ถนน,10/87 หมู่บ้านสหกรณ์ชุมชนบัวหลวง ถ. 1 แขวงดอกไม้ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,2023-05-17,"['ถนน', 'ร้องเรียน']",ขอบพระคุณสำหรับข้อมูล สำนักงานเขตประเวศได้ประสานหน่วยงานที่เกี่ยวข้องเร่งดำเนินการตรวจสอบและแก้ไขแล้ว ผลเป็นประการใดจะแจ้งให้ทราบต่อไป,กำลังดำเนินการ,100.68747,13.68187,กรุงเทพมหานคร,ประเวศ,2
ถนน,11/50 ซอย 3 แขวงสายไหม เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย,2023-05-17,"['ถนน', 'เสียงรบกวน']",ฝ่ายสิ่งแวดล้อมฯ ดำเนินการ,กำลังดำเนินการ,100.66148,13.91974,กรุงเทพมหานคร,เขตสายไหม,1
ถนน,ซอยพัฒนาการ 67 ถนนพัฒนาการ : 11 ถ. พัฒนาการ แขวงประเวศ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,2023-05-17,['ถนน'],สำนักงานเขตประเวศ โดยฝ่ายรักษาความสะอาดฯ ได้ดำเนินการแก้ไข เรียบร้อยแล้ว วันที่ 17 พฤษภาคม 2566 ตามภาพถ่ายที่แนบ,เสร็จสิ้น,100.65894,13.72587,กรุงเทพมหานคร,ประเวศ,2
ถนน,109 เจริญนคร14 แขวง คลองต้นไทร เขตคลองสาน กรุงเทพมหานคร 10600 ประเทศไทย,2023-05-17,"['ถนน', 'เสียงรบกวน']",เขตคลองสาน ส่งต่อไปยัง สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.),ส่งต่อ(ใหม่),100.50521,13.7225,กรุงเทพมหานคร,เขตคลองสาน,0
ถนน,329/6 ถนนสันติภาพ แขวงป้อมปราบ เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100 ประเทศไทย,2023-05-17,"['ถนน', 'ทางเท้า']",เขตป้อมปราบศัตรูพ่าย เชิญร่วมไปยัง ฝ่ายเทศกิจ เขตป้อมปราบศัตรูพ่าย,กำลังดำเนินการ,100.51192,13.74243,กรุงเทพมหานคร,เขตป้อมปราบศัตรูพ่าย,0
ทางเท้า,329/6 ถนนสันติภาพ แขวงป้อมปราบ เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100 ประเทศไทย,2023-05-17,"['ถนน', 'ทางเท้า']",เขตป้อมปราบศัตรูพ่าย เชิญร่วมไปยัง ฝ่ายเทศกิจ เขตป้อมปราบศัตรูพ่าย,กำลังดำเนินการ,100.51192,13.74243,กรุงเทพมหานคร,เขตป้อมปราบศัตรูพ่าย,0
ถนน,"ประชาอุทิศ 69 แยก 16-6 ประชาอุทิศ จุดเกิดเหตุ:  (สถานที่สำคัญ / จุดสังเกต) : เข้าไปประมาณ 5 เมตร ฝั่งขวามือ หลังที่ 3 มีถังขยะประมาณ 10 ใบ
เขต: ทุ่งครุ
แขวง : ทุ่งครุ : 726/14 ประชาอุทิศ แขวงทุ่งครุ เขตทุ่งครุ กรุงเทพมหานคร 10140 ประเทศไทย",2023-05-17,"['ความสะอาด', 'ความปลอดภัย', 'ถนน']",ฝ่ายรักษาความสะอาดและสวนสาธารณะตรวจสอบ/ดำเนินการแก้ไข ขอบคุณสำหรับข้อมูลครับ,กำลังดำเนินการ,100.50612,13.64164,กรุงเทพมหานคร,เขตทุ่งครุ,3
ถนน,เฉลิมพระเกียรติ 30 : 10/87 หมู่บ้านสหกรณ์ชุมชนบัวหลวง ถ. 1 แขวงดอกไม้ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,2023-05-17,"['ถนน', 'กีดขวาง']",ขอบพระคุณสำหรับข้อมูล สำนักงานเขตประเวศได้ประสานหน่วยงานที่เกี่ยวข้องเร่งดำเนินการตรวจสอบและแก้ไขแล้ว ผลเป็นประการใดจะแจ้งให้ทราบต่อไป,กำลังดำเนินการ,100.68747,13.68187,กรุงเทพมหานคร,ประเวศ,2
ถนน,23 ซอย สุวินทวงศ์ 42 แขวงลำผักชี เขตหนองจอก กรุงเทพมหานคร 10530 ประเทศไทย,2023-05-17,['ถนน'],สำนักงานเขตหนองจอกรับเรื่อง พร้อมประสานฝ่ายที่เกี่ยวข้องดำเนินการต่อไป,กำลังดำเนินการ,100.81186,13.78233,กรุงเทพมหานคร,เขตหนองจอก,5
ถนน,377/37 แขวง ลำปลาทิว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,2023-05-17,"['น้ำท่วม', 'ถนน']",สำนักงานเขตหนองจอกรับเรื่อง พร้อมประสานฝ่ายที่เกี่ยวข้องดำเนินการต่อไป,กำลังดำเนินการ,100.81504,13.78391,กรุงเทพมหานคร,เขตลาดกระบัง,5
ถนน,WP6H+QHG ซอย ราษฎร์นิมิตร แขวงสามวาตะวันออก เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย,2023-05-17,"['ถนน', 'สอบถาม']",สำนักสิ่งแวดล้อม กทม. ส่งต่อไปยัง สน.นิมิตรใหม่,ส่งต่อ(ใหม่),100.72889,13.91187,กรุงเทพมหานคร,เขตคลองสามวา,1
ถนน,103/1 ซอย งามวงศ์วาน 30 แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210 ประเทศไทย,2023-05-17,['ถนน'],รับทราบปัญหาค่ะ ฝ่ายสิ่งแวดล้อมฯ จักให้เจ้าหน้าที่ตรวจสอบและดำเนินการในส่วนที่เกี่ยวข้อง พร้อมทั้งรายงานให้ทราบต่อไปค่ะ,กำลังดำเนินการ,100.54839,13.85341,กรุงเทพมหานคร,เขตหลักสี่,1
ทางเท้า,272 ซอยจรัญสนิทวงศ์ 89 ถนนจรัญสนิทวงศ์ แขวงบางอ้อ เขตบางพลัด กรุงเทพมหานคร 10700 แขวง บางอ้อ เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย,2023-05-17,"['ทางเท้า', 'ท่อระบายน้ำ', 'ความปลอดภัย']",📣กองแผนงานและประสานสาธารณูปโภค สำนักการโยธา กทม. ขอขอบคุณสำหรับการแจ้งข้อมูลค่ะ กองแผนงานและประสานสาธารณูปโภค อยู่ระหว่างดำเนินการตรวจสอบบริเวณร้องเรียนดังกล่าว เพื่อดำเนินการแก้ไขต่อไป 👷🏻‍♀️,ส่งต่อ(ใหม่),100.5078,13.79646,กรุงเทพมหานคร,เขตบางพลัด,0
ทางเท้า,BTS ราชดำริ(ทางออก2) แขวงลุมพินี เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย,2023-05-17,"['PM2.5', 'ทางเท้า', 'กีดขวาง']",ฝ่ายเทศกิจดำเนินการตรวจสอบ,กำลังดำเนินการ,100.53961,13.73963,กรุงเทพมหานคร,เขตปทุมวัน,0
ถนน,149 ถนน ศรีนครินทร์ แขวง หัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,2023-05-17,"['สะพาน', 'ถนน', 'ความปลอดภัย']",,รอรับเรื่อง,100.64829,13.75075,กรุงเทพมหานคร,เขตบางกะปิ,2
ถนน,WJPG+PMC ซอย พหลโยธิน 58 แยก 3 แขวงสายไหม เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย,2023-05-17,['ถนน'],เขตสายไหม ส่งต่อไปยัง การไฟฟ้านครหลวง เขตบางเขน,ส่งต่อ(ใหม่),100.62656,13.93675,กรุงเทพมหานคร,เขตสายไหม,1
ถนน,131 Ratchaphruek Frontage Rd แขวงบางระมาด เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย,2023-05-17,"['ความสะอาด', 'ร้องเรียน', 'ถนน']","ฝ่ายเทศกิจ เขตตลิ่งชัน ส่งต่อไปยัง กรมทางหลวง
เนื่องจาก ในส่วนของสำนักงานเขตตลิ่งชัน จักกวดขันการลักลอบการทิ้งขยะ และหากพบการกระทำผิดจะดำเนินการตามขั้นตอนของกฏหมายต่อไป",ส่งต่อ(ใหม่),100.44505,13.76387,กรุงเทพมหานคร,เขตตลิ่งชัน,0
ถนน,6 ถ. พหลโยธิน แขวง สนามบิน เขตดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,2023-05-17,"['ถนน', 'น้ำท่วม', 'สะพาน', 'ร้องเรียน', 'แสงสว่าง', 'ท่อระบายน้ำ']",เขตดอนเมือง ส่งต่อไปยัง เขตสายไหม,ส่งต่อ(ใหม่),100.6141,13.90496,กรุงเทพมหานคร,เขตดอนเมือง,1
ถนน,252/27 ถนน จรัญสนิทวงศ์ แขวง บ้านช่างหล่อ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,2023-05-17,"['เสียงรบกวน', 'ความปลอดภัย', 'ถนน']","เขตบางกอกน้อย ส่งต่อไปยัง สำนักการโยธา กทม.
เนื่องจาก - ส่งต่อหน่วยงานที่เกี่ยวข้องดำเนินการ ถนนสายหลักชำรุด",ส่งต่อ(ใหม่),100.4694,13.75654,กรุงเทพมหานคร,เขตบางกอกน้อย,0
ถนน,573/15 ถ. สุทธิสารวินิจฉัย แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย,2023-05-17,"['ถนน', 'ท่อระบายน้ำ']",ฝ่ายโยธา เขตดินแดง ส่งต่อไปยัง สำนักการระบายน้ำ กทม.,ส่งต่อ(ใหม่),100.56397,13.78947,กรุงเทพมหานคร,เขตดินแดง,4
ถนน,"พิษณุโลก จุดเกิดเหตุ:  (สถานที่สำคัญ / จุดสังเกต) : ตลาดเทเวศร์ ซอยลูกหลวง 14  ร้านที่เกิดเหตุเป็นร้านขายกะหรี่ปั๊ป
เขต: ดุสิต
แขวง : ดุสิต : QGC3+2RR ลูกหลวง 14 แขวงดุสิต เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย",2023-05-17,"['เสียงรบกวน', 'ถนน']",เขตดุสิต เชิญร่วมไปยัง ฝ่ายสิ่งแวดล้อมฯ เขตดุสิต,กำลังดำเนินการ,100.50449,13.77012,กรุงเทพมหานคร,เขตดุสิต,0
ถนน,667 แขวง คลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,2023-05-17,['ถนน'],เขตวัฒนา ส่งต่อไปยัง สำนักการโยธา กทม.,ส่งต่อ(ใหม่),100.57023,13.73021,กรุงเทพมหานคร,เขตวัฒนา,2
ทางเท้า,63/7 ถนน เพชรเกษม แขวง หนองค้างพลู เขตหนองแขม กรุงเทพมหานคร 10160 ประเทศไทย,2023-05-17,['ทางเท้า'],เจ้าหน้าที่เทศกิจได้ตรวจสอบบริเวณดังกล่าวเป็นประจำ แต่ไม่พบขึ้นมาจอดบนทางเท้าแต่อย่างใด จากการสอบถามข้อมูลทราบว่าเป็นการนำรถขึ้นมาเพื่อขยับเข้าออกอาคารเท่านั้น จึงได้กำชับประชาชนที่พักอาศัยบริเวณนั้นไม่ให้นำรถยนต์หรือรถจักรยายนต์ขึ้นมาจอดบนทางเท้าอย่างเด็ดขาด รวมทั้งขอความร่วมมือช่วยกันสอดส่องดูเเล เพื่อเป็นการสร้างการมีส่วนร่วมของภาคประชาชน ทั้งนี้ได้กำชับเจ้าหน้าที่ให้ตรวจสอบให้บ่อยครั้งมากขึ้น,เสร็จสิ้น,100.36288,13.70681,กรุงเทพมหานคร,เขตหนองแขม,3
ถนน,RP69+XJR ถนน สีหบุรานุกิจ มีนบุรี กรุงเทพมหานคร 10510 ประเทศไทย,2023-05-17,"['ความปลอดภัย', 'ถนน']","ฝ่ายโยธา เขตมีนบุรี ส่งต่อไปยัง สำนักการโยธา กทม.
เนื่องจาก สำนักงานเขตมีนบุรี โดยฝ่ายโยธา ได้ตรวจสอบแล้วบริเวณดังกล่าวอยู่ในความดูแลของสำนักการโยธาจึงขอส่งต่อให้หน่วยงานที่เกี่ยวข้องดำเนินการต่อไป",ส่งต่อ(ใหม่),100.71895,13.81246,กรุงเทพมหานคร,มีนบุรี,5
ทางเท้า,บริษัท ทิพยประกันภัย จำกัด (มหาชน) แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,2023-05-17,['ทางเท้า'],เขตห้วยขวาง ส่งต่อไปยัง สำนักการโยธา กทม.,ส่งต่อ(ใหม่),100.57074,13.7613,กรุงเทพมหานคร,เขตห้วยขวาง,4
ถนน,,2023-05-17,"['ถนน', 'ท่อระบายน้ำ']",,รอรับเรื่อง,100.50251,13.74484,,,0
ถนน,005/1 ซ. คลองหนองใหญ่ แขวงหลักสอง เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,2023-05-17,"['ถนน', 'เสียงรบกวน']",ขอบคุณสำหรับข้อมูลครับ เจ้าหน้าที่รับทราบแจ้งเจ้าหน้าที่เกี่ยวข้องดำเนินการตรวจสอบและตักเตือนครับ เนื่องจากระบบแอปพลิเคชันมีความล่าช้า อาจไม่ทันกับเหตุการณ์ที่เกิดขึ้น จึบขอประชาสัมพันธ์หากมีเหตุสามารถโทร 191 ได้ตลอด24 ชั่วโมงครับ ขอบคุณครับ,เสร็จสิ้น,100.40694,13.69704,กรุงเทพมหานคร,เขตบางแค,3
ถนน,วุฒากาศ วุฒากาศ แขวงตลาดพลู เขตธนบุรี กรุงเทพมหานคร 10600 ประเทศไทย,2023-05-17,"['ถนน', 'ป้าย', 'ทางเท้า', 'ความปลอดภัย']",อยู่ระหว่างดำเนินการ,กำลังดำเนินการ,100.46855,13.71331,กรุงเทพมหานคร,เขตธนบุรี,0
ทางเท้า,วุฒากาศ วุฒากาศ แขวงตลาดพลู เขตธนบุรี กรุงเทพมหานคร 10600 ประเทศไทย,2023-05-17,"['ถนน', 'ป้าย', 'ทางเท้า', 'ความปลอดภัย']",อยู่ระหว่างดำเนินการ,กำลังดำเนินการ,100.46855,13.71331,กรุงเทพมหานคร,เขตธนบุรี,0
ถนน,170 ซอย ลาดพร้าว 101 แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,2023-05-17,"['ถนน', 'สัตว์จรจัด', 'คลอง', 'ความสะอาด']",อยู่ระหว่างตรวจสอบดำเนินการคะ,กำลังดำเนินการ,100.62876,13.78974,กรุงเทพมหานคร,เขตบางกะปิ,4
